day,event,content,mental_state,personality
181,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
181,rest,Agent_cdc70 took time to rest and feels more at peace.,calm,cautious
181,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
181,intent,Agent_3d10e is preparing to fight the Entity.,determined,cautious
181,rest,Agent_f5759 took time to rest and feels more at peace.,hopeful,brave
181,training,"Agent_ef8fa trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
181,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
181,training,"Agent_78e3e trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
181,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
181,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
181,training,"Agent_65c82 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
181,training,"Agent_56048 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
181,intent,Agent_814e6 is preparing to fight the Entity.,hopeful,brave
182,training,"Agent_c73dd trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
182,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
182,training,"Agent_e3113 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
182,training,"Agent_007b6 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
182,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
182,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
182,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
182,training,"Agent_fcca1 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
182,intent,Agent_da3ff is preparing to fight the Entity.,determined,empathetic
182,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
182,intent,Agent_09019 is preparing to fight the Entity.,hopeful,aggressive
182,training,"Agent_a1e8a trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive
182,training,"Agent_b0cdc trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive
182,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
182,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
182,training,"Agent_86364 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
182,intent,Agent_b32fa is preparing to fight the Entity.,determined,cautious
182,training,"Agent_248d7 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
182,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
182,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
182,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
182,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
182,rest,Agent_e3fcf took time to rest and feels more at peace.,determined,empathetic
182,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
182,training,"Agent_cdc70 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious
182,training,"Agent_86853 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
182,rest,Agent_3d10e took time to rest and feels more at peace.,determined,cautious
182,rest,Agent_f5759 took time to rest and feels more at peace.,hopeful,brave
182,intent,Agent_cca20 is preparing to fight the Entity.,hopeful,curious
182,training,"Agent_ba26e trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
182,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
182,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
182,training,"Agent_56048 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
182,intent,Agent_814e6 is preparing to fight the Entity.,hopeful,brave
183,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
183,dialogue,"Agent_18dda talks with Agent_9e158: ""---""",N/A,N/A
183,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
183,rest,Agent_dc6cb took time to rest and feels more at peace.,hopeful,curious
183,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
183,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
183,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
183,training,"Agent_da3ff trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
183,dialogue,"Agent_7077c talks with Agent_78e3e: ""---""",N/A,N/A
183,training,"Agent_09019 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive
183,intent,Agent_a1e8a is preparing to fight the Entity.,determined,aggressive
183,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
183,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
183,training,"Agent_6f7e7 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
183,dialogue,"Agent_86364 talks with Agent_86853: ""Agent_86364: ""Hey, 86853. You okay? I heard the news.""""",N/A,N/A
183,rest,Agent_b32fa took time to rest and feels more at peace.,determined,cautious
183,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
183,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
183,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
183,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
183,training,"Agent_de986 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
183,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
183,rest,Agent_e3fcf took time to rest and feels more at peace.,determined,empathetic
183,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
183,intent,Agent_cdc70 is preparing to fight the Entity.,hopeful,cautious
183,dialogue,"Agent_86853 talks with Agent_c39e9: ""---""",N/A,N/A
183,training,"Agent_3d10e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
183,training,"Agent_f5759 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
183,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
183,dialogue,"Agent_78e3e talks with Agent_de986: ""Agent_78e3e:
I'm so scared, Agent. What if the Entity takes us too?""",N/A,N/A
183,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
183,rest,Agent_65c82 took time to rest and feels more at peace.,determined,brave
183,training,"Agent_56048 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
183,dialogue,"Agent_814e6 talks with Agent_86853: ""---""",N/A,N/A
184,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
184,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
184,dialogue,"Agent_e7e63 talks with Agent_56048: ""---""",N/A,N/A
184,training,"Agent_e3113 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
184,training,"Agent_007b6 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious
184,rest,Agent_dc6cb took time to rest and feels more at peace.,hopeful,curious
184,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
184,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
184,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
184,training,"Agent_fcca1 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
184,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
184,rest,Agent_20512 took time to rest and feels more at peace.,determined,empathetic
184,training,"Agent_22c84 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
184,training,"Agent_09019 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,aggressive
184,training,"Agent_a1e8a trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive
184,rest,Agent_b0cdc took time to rest and feels more at peace.,determined,aggressive
184,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
184,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
184,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
184,rest,Agent_b32fa took time to rest and feels more at peace.,determined,cautious
184,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
184,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
184,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
184,rest,Agent_2ad13 took time to rest and feels more at peace.,determined,brave
184,training,"Agent_de986 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
184,training,"Agent_e3fcf trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
184,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
184,intent,Agent_cdc70 is preparing to fight the Entity.,hopeful,cautious
184,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
184,training,"Agent_3d10e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
184,intent,Agent_f5759 is preparing to fight the Entity.,hopeful,brave
184,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
184,intent,Agent_78e3e is preparing to fight the Entity.,afraid,cautious
184,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
184,training,"Agent_bec91 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
184,training,"Agent_65c82 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
184,training,"Agent_56048 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
184,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
185,training,"Agent_c73dd trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
185,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
185,intent,Agent_e3113 is preparing to fight the Entity.,hopeful,curious
185,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
185,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
185,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious
185,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
185,training,"Agent_fcca1 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
185,intent,Agent_da3ff is preparing to fight the Entity.,determined,empathetic
185,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
185,rest,Agent_20512 took time to rest and feels more at peace.,determined,empathetic
185,training,"Agent_22c84 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious
185,training,"Agent_09019 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive
185,rest,Agent_742b1 took time to rest and feels more at peace.,determined,curious
185,training,"Agent_a1e8a trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive
185,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive
185,training,"Agent_a35f9 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
185,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
185,dialogue,"Agent_86364 talks with Agent_18dda: ""---""",N/A,N/A
185,dialogue,"Agent_248d7 talks with Agent_c39e9: ""---""",N/A,N/A
185,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
185,intent,Agent_9953f is preparing to fight the Entity.,hopeful,brave
185,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
185,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
185,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
185,training,"Agent_86853 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
185,training,"Agent_3d10e trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
185,training,"Agent_ef8fa trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
185,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
185,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
185,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
185,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
185,training,"Agent_56048 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
185,dialogue,"Agent_814e6 talks with Agent_de986: ""Agent_814e6: Hey Agent_de986, hope you're doing well?
Agent_de986: Hey Agent_814e6, I'm doing my best. The threat of the Entity is getting bigger every year.
Agent_814e6: Yeah, I know how you feel. We need to find a way to stop the Entity before it's too late.
Agent_de986: I agree, but how? The Entity is so powerful, and we're just two scientists.
Agent_814e6: We may be small, but we're smart. We need to think""",N/A,N/A
186,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
186,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
186,training,"Agent_e7e63 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
186,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
186,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
186,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
186,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
186,training,"Agent_7077c trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
186,intent,Agent_20512 is preparing to fight the Entity.,determined,empathetic
186,intent,Agent_22c84 is preparing to fight the Entity.,hopeful,curious
186,training,"Agent_09019 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive
186,training,"Agent_742b1 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
186,training,"Agent_a1e8a trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive
186,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
186,rest,Agent_a35f9 took time to rest and feels more at peace.,determined,curious
186,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
186,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
186,rest,Agent_1164b took time to rest and feels more at peace.,determined,curious
186,intent,Agent_b32fa is preparing to fight the Entity.,determined,cautious
186,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
186,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
186,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
186,rest,Agent_e957d took time to rest and feels more at peace.,determined,cautious
186,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
186,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
186,intent,Agent_cdc70 is preparing to fight the Entity.,hopeful,cautious
186,training,"Agent_86853 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
186,rest,Agent_3d10e took time to rest and feels more at peace.,determined,cautious
186,training,"Agent_ba26e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
186,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
186,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
186,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
186,training,"Agent_65c82 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
186,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
186,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
187,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
187,training,"Agent_18dda trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
187,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
187,rest,Agent_e3113 took time to rest and feels more at peace.,hopeful,curious
187,intent,Agent_dc6cb is preparing to fight the Entity.,hopeful,curious
187,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
187,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
187,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
187,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
187,rest,Agent_da3ff took time to rest and feels more at peace.,determined,empathetic
187,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
187,training,"Agent_20512 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
187,training,"Agent_22c84 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
187,intent,Agent_09019 is preparing to fight the Entity.,hopeful,aggressive
187,intent,Agent_742b1 is preparing to fight the Entity.,determined,curious
187,training,"Agent_a1e8a trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive
187,training,"Agent_b0cdc trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive
187,training,"Agent_a35f9 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
187,rest,Agent_6f7e7 took time to rest and feels more at peace.,determined,brave
187,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
187,training,"Agent_1164b trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
187,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
187,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
187,rest,Agent_2ad13 took time to rest and feels more at peace.,determined,brave
187,training,"Agent_e957d trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
187,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
187,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
187,rest,Agent_cdc70 took time to rest and feels more at peace.,hopeful,cautious
187,dialogue,"Agent_86853 talks with Agent_7077c: ""Agent_86853: ""I've been thinking about how to survive this. I don't want to see our town destroyed.""""",N/A,N/A
187,intent,Agent_f5759 is preparing to fight the Entity.,hopeful,brave
187,rest,Agent_ef8fa took time to rest and feels more at peace.,hopeful,curious
187,training,"Agent_ba26e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
187,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
187,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
187,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
187,dialogue,"Agent_56048 talks with Agent_65c82: ""Agent_56048: Agent_65c82, we need to figure out how to stop the Entity.""",N/A,N/A
187,intent,Agent_814e6 is preparing to fight the Entity.,hopeful,brave
188,training,"Agent_c73dd trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
188,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
188,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
188,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
188,rest,Agent_dc6cb took time to rest and feels more at peace.,hopeful,curious
188,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
188,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
188,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
188,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
188,training,"Agent_da3ff trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
188,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
188,intent,Agent_20512 is preparing to fight the Entity.,determined,empathetic
188,dialogue,"Agent_22c84 talks with Agent_2ad13: ""Agent_22c84: Agent_2ad13, I'm glad we're not alone in this fight.""",N/A,N/A
188,training,"Agent_742b1 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
188,intent,Agent_a1e8a is preparing to fight the Entity.,determined,aggressive
188,training,"Agent_b0cdc trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
188,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
188,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
188,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
188,intent,Agent_b32fa is preparing to fight the Entity.,determined,cautious
188,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
188,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
188,training,"Agent_9953f trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
188,training,"Agent_2ad13 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
188,training,"Agent_de986 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
188,training,"Agent_e3fcf trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic
188,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
188,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
188,rest,Agent_f5759 took time to rest and feels more at peace.,hopeful,brave
188,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
188,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
188,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
188,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
188,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
188,rest,Agent_56048 took time to rest and feels more at peace.,determined,curious
189,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
189,training,"Agent_18dda trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
189,training,"Agent_e7e63 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
189,intent,Agent_e3113 is preparing to fight the Entity.,hopeful,curious
189,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
189,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
189,rest,Agent_ac126 took time to rest and feels more at peace.,hopeful,cautious
189,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
189,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
189,training,"Agent_da3ff trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
189,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
189,training,"Agent_22c84 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
189,training,"Agent_09019 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,aggressive
189,rest,Agent_742b1 took time to rest and feels more at peace.,determined,curious
189,dialogue,"Agent_a1e8a talks with Agent_de986: ""---""",N/A,N/A
189,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
189,training,"Agent_a35f9 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
189,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
189,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
189,training,"Agent_248d7 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
189,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
189,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
189,training,"Agent_de986 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
189,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
189,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
189,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
189,training,"Agent_3d10e trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
189,training,"Agent_ba26e trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
189,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
189,training,"Agent_5f8a9 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious
189,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
189,rest,Agent_65c82 took time to rest and feels more at peace.,determined,brave
189,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
189,training,"Agent_814e6 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
190,training,"Agent_c73dd trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
190,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
190,training,"Agent_e7e63 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
190,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
190,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
190,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
190,training,"Agent_fcca1 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
190,intent,Agent_da3ff is preparing to fight the Entity.,determined,empathetic
190,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
190,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
190,dialogue,"Agent_a1e8a talks with Agent_fcca1: ""Agent_a1e8a: ""I'm glad you're here. I've been feeling so scared and alone lately. With the Entity coming closer and closer, I don't know what else to do.""
Agent_fcca1: ""I understand how you feel. But we can't let fear control us. We need to keep fighting and find a way to stop the Entity.""
Agent_a1e8a: ""I know, but I don't see any hope. We're all getting older, and the Entity will catch up to us eventually. We're running out of time.""
Agent_fcca1: ""We can't""",N/A,N/A
190,training,"Agent_b0cdc trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
190,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
190,intent,Agent_6f7e7 is preparing to fight the Entity.,determined,brave
190,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
190,training,"Agent_b32fa trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
190,dialogue,"Agent_248d7 talks with Agent_6f7e7: ""---""",N/A,N/A
190,training,"Agent_9e158 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
190,intent,Agent_9953f is preparing to fight the Entity.,hopeful,brave
190,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
190,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
190,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
190,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
190,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
190,training,"Agent_cca20 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
190,training,"Agent_ba26e trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
190,training,"Agent_78e3e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
190,rest,Agent_bec91 took time to rest and feels more at peace.,determined,empathetic
190,training,"Agent_65c82 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
190,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
190,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
191,training,"Agent_18dda trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
191,training,"Agent_e7e63 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
191,intent,Agent_e3113 is preparing to fight the Entity.,hopeful,curious
191,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
191,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
191,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
191,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
191,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
191,training,"Agent_20512 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
191,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
191,training,"Agent_09019 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive
191,intent,Agent_742b1 is preparing to fight the Entity.,determined,curious
191,training,"Agent_b0cdc trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
191,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
191,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
191,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
191,rest,Agent_1164b took time to rest and feels more at peace.,determined,curious
191,intent,Agent_b32fa is preparing to fight the Entity.,determined,cautious
191,training,"Agent_248d7 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
191,training,"Agent_9e158 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
191,training,"Agent_9953f trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
191,training,"Agent_2ad13 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
191,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
191,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
