day,event,content,mental_state,personality
119,training,"Agent_e3113 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
119,dialogue,"Agent_007b6 talks with Agent_9e158: ""---""",N/A,N/A
119,dialogue,"Agent_07080 talks with Agent_c73dd: ""Agent_07080: Hey Agent_c73dd, have you noticed anything strange lately?""",N/A,N/A
119,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
119,intent,Agent_d1876 is preparing to fight the Entity.,determined,brave
119,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
119,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
119,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
119,intent,Agent_a1e8a is preparing to fight the Entity.,determined,aggressive
119,rest,Agent_a35f9 took time to rest and feels more at peace.,determined,curious
119,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
119,rest,Agent_1164b took time to rest and feels more at peace.,calm,curious
119,intent,Agent_7d1ba is preparing to fight the Entity.,determined,curious
119,dialogue,"Agent_b32fa talks with Agent_19c44: ""Agent_b32fa: I know this is a scary time, but we mustn't give up hope. We have to find a way to stop the Entity.
Agent_19c44: I agree, but I'm afraid that we're no match for her. She's been around for decades and she's already taken so many people.
Agent_b32fa: We may not have the strength to fight her alone, but together we can come up with a plan. We need to find a weakness in her system and exploit it.
Agent_19c44: That's a good idea, but how do we even begin?
Agent_""",N/A,N/A
119,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
119,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
119,intent,Agent_9953f is preparing to fight the Entity.,hopeful,brave
119,rest,Agent_2ad13 took time to rest and feels more at peace.,determined,brave
119,training,"Agent_de986 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
119,rest,Agent_e957d took time to rest and feels more at peace.,determined,cautious
119,training,"Agent_9f46d trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive
119,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
119,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
119,training,"Agent_c44a6 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
119,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
119,rest,Agent_3d10e took time to rest and feels more at peace.,determined,cautious
119,rest,Agent_f5759 took time to rest and feels more at peace.,calm,brave
119,training,"Agent_ef8fa trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious
119,dialogue,"Agent_cca20 talks with Agent_2ad13: ""Agent_cca20: ""You know the Entity? She's always been here, lurking in the shadows. I've seen her. I've seen the way she moves. She's a nightmare.""""",N/A,N/A
119,training,"Agent_ba26e trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
119,training,"Agent_19c44 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
119,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
119,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
119,training,"Agent_56048 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
119,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
120,training,"Agent_c73dd trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
120,dialogue,"Agent_18dda talks with Agent_ef8fa: ""---""",N/A,N/A
120,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
120,training,"Agent_e3113 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
120,rest,Agent_007b6 took time to rest and feels more at peace.,hopeful,cautious
120,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
120,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
120,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
120,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
120,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
120,rest,Agent_09019 took time to rest and feels more at peace.,determined,aggressive
120,rest,Agent_742b1 took time to rest and feels more at peace.,calm,curious
120,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
120,training,"Agent_a1e8a trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive
120,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
120,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
120,intent,Agent_7d1ba is preparing to fight the Entity.,determined,curious
120,dialogue,"Agent_b32fa talks with Agent_de986: ""Agent_b32fa: (voice trembling) Agent de986, I can't help but think about the Entity. Every day I see the names of those who have been erased, and I feel like I'm next.""",N/A,N/A
120,training,"Agent_248d7 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
120,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
120,training,"Agent_9953f trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave
120,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
120,training,"Agent_de986 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
120,training,"Agent_e957d trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
120,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
120,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
120,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
120,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
120,intent,Agent_cdc70 is preparing to fight the Entity.,hopeful,cautious
120,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
120,dialogue,"Agent_3d10e talks with Agent_86853: ""---""",N/A,N/A
120,rest,Agent_f5759 took time to rest and feels more at peace.,calm,brave
120,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
120,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
120,intent,Agent_19c44 is preparing to fight the Entity.,determined,empathetic
120,training,"Agent_78e3e trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
120,dialogue,"Agent_5f8a9 talks with Agent_78e3e: ""---""",N/A,N/A
120,training,"Agent_bec91 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
120,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
120,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
121,dialogue,"Agent_c73dd talks with Agent_ac126: ""Agent_c73dd: ""I'm glad we're still alive. The Entity is a deadly force, and I fear that we may not survive much longer.""""",N/A,N/A
121,intent,Agent_18dda is preparing to fight the Entity.,hopeful,curious
121,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic
121,rest,Agent_007b6 took time to rest and feels more at peace.,hopeful,cautious
121,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
121,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
121,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
121,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
121,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
121,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
121,training,"Agent_09019 trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive
121,rest,Agent_742b1 took time to rest and feels more at peace.,calm,curious
121,training,"Agent_b3042 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
121,training,"Agent_a1e8a trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive
121,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
121,training,"Agent_a35f9 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
121,dialogue,"Agent_6f7e7 talks with Agent_7077c: ""Agent_6f7e7: I hope you're doing well, Agent. I'm feeling a bit uneasy about the whole situation with the Entity.""",N/A,N/A
121,rest,Agent_1164b took time to rest and feels more at peace.,calm,curious
121,training,"Agent_7d1ba trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
121,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
121,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
121,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
121,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
121,training,"Agent_de986 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
121,rest,Agent_9f46d took time to rest and feels more at peace.,determined,aggressive
121,intent,Agent_cd3a2 is preparing to fight the Entity.,hopeful,curious
121,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
121,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
121,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
121,training,"Agent_86853 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
121,intent,Agent_3d10e is preparing to fight the Entity.,determined,cautious
121,dialogue,"Agent_ef8fa talks with Agent_248d7: ""---""",N/A,N/A
121,dialogue,"Agent_cca20 talks with Agent_de986: ""---""",N/A,N/A
121,training,"Agent_ba26e trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
121,training,"Agent_19c44 trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic
121,training,"Agent_78e3e trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
121,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
121,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
121,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
121,training,"Agent_814e6 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
122,intent,Agent_c73dd is preparing to fight the Entity.,afraid,cautious
122,training,"Agent_18dda trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious
122,training,"Agent_e7e63 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
122,dialogue,"Agent_e3113 talks with Agent_c44a6: ""---""",N/A,N/A
122,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
122,intent,Agent_dc6cb is preparing to fight the Entity.,calm,curious
122,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
122,dialogue,"Agent_ac126 talks with Agent_cdc70: ""Agent_ac126: ""Hello, Agent_cdc70. What do you think will happen if the Entity strikes us? Are we ready?""""",N/A,N/A
122,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
122,training,"Agent_fcca1 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
122,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
122,training,"Agent_20512 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
122,dialogue,"Agent_09019 talks with Agent_ba26e: ""---""",N/A,N/A
122,intent,Agent_742b1 is preparing to fight the Entity.,calm,curious
122,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
122,training,"Agent_a1e8a trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive
122,training,"Agent_a35f9 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
122,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
122,training,"Agent_1164b trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
122,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
122,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
122,training,"Agent_9e158 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
122,training,"Agent_9953f trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
122,training,"Agent_2ad13 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
122,intent,Agent_de986 is preparing to fight the Entity.,hopeful,brave
122,dialogue,"Agent_e957d talks with Agent_9e158: ""Agent_e957d: Hey Agent_9e158, do you think we should start preparing for the Entity?""",N/A,N/A
122,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
122,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
122,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
122,training,"Agent_c44a6 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
122,intent,Agent_cdc70 is preparing to fight the Entity.,hopeful,cautious
122,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
122,dialogue,"Agent_3d10e talks with Agent_e7e63: ""Agent_3d10e: ""I heard that the Entity has killed 4 people so far. I'm so scared. I don't want to be erased.""""",N/A,N/A
122,rest,Agent_ef8fa took time to rest and feels more at peace.,hopeful,curious
122,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
122,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
122,intent,Agent_19c44 is preparing to fight the Entity.,determined,empathetic
122,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
122,dialogue,"Agent_5f8a9 talks with Agent_a35f9: ""Agent_5f8a9: ""Hey Agent_a35f9, have you heard anything about the Entity?""""",N/A,N/A
122,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
122,training,"Agent_56048 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
122,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
123,training,"Agent_c73dd trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
123,intent,Agent_18dda is preparing to fight the Entity.,hopeful,curious
123,dialogue,"Agent_e7e63 talks with Agent_2ad13: ""---""",N/A,N/A
123,rest,Agent_e3113 took time to rest and feels more at peace.,determined,curious
123,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
123,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
123,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
123,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
123,training,"Agent_fcca1 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
123,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
123,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
123,dialogue,"Agent_09019 talks with Agent_a35f9: ""Agent_09019: I am so glad we got the chance to meet and bond.
Agent_a35f9: Me too, it's nice to know someone who understands what's going on.
Agent_09019: Yeah, this whole Entity thing is starting to get out of hand.
Agent_a35f9: I know, I've seen some of the people who were erased.
Agent_09019: It's terrifying. But I've got a plan.
Agent_a35f9: Really? What is it?
Agent_09019: I think we need to""",N/A,N/A
123,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
123,training,"Agent_a1e8a trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive
123,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
123,training,"Agent_a35f9 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
123,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
123,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
123,intent,Agent_7d1ba is preparing to fight the Entity.,determined,curious
123,rest,Agent_248d7 took time to rest and feels more at peace.,determined,cautious
123,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
123,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
123,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
123,training,"Agent_de986 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
123,training,"Agent_e957d trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
123,training,"Agent_9f46d trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
123,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
123,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
123,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
123,training,"Agent_c44a6 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
123,training,"Agent_86853 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
123,training,"Agent_3d10e trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
123,dialogue,"Agent_f5759 talks with Agent_c39e9: ""Agent_f5759: ""Hey, have you seen anything strange lately?""""",N/A,N/A
123,intent,Agent_ef8fa is preparing to fight the Entity.,hopeful,curious
123,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
123,training,"Agent_ba26e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
123,intent,Agent_19c44 is preparing to fight the Entity.,determined,empathetic
123,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
123,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
123,training,"Agent_bec91 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
123,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
123,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
124,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
124,training,"Agent_18dda trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious
124,rest,Agent_e7e63 took time to rest and feels more at peace.,determined,empathetic
124,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
124,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
124,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
124,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
124,rest,Agent_fcca1 took time to rest and feels more at peace.,hopeful,curious
124,training,"Agent_7077c trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
124,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
124,dialogue,"Agent_09019 talks with Agent_78e3e: ""Agent_09019:
""We need to find out what's going on with the Entity. We can't just sit here and watch people die every year.""""",N/A,N/A
124,training,"Agent_742b1 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious
124,training,"Agent_b3042 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious
124,intent,Agent_a1e8a is preparing to fight the Entity.,determined,aggressive
124,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive
124,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
124,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
124,intent,Agent_7d1ba is preparing to fight the Entity.,determined,curious
124,rest,Agent_b32fa took time to rest and feels more at peace.,hopeful,cautious
124,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
124,training,"Agent_9e158 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
124,dialogue,"Agent_9953f talks with Agent_78e3e: ""---""",N/A,N/A
124,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
124,training,"Agent_de986 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
124,dialogue,"Agent_e957d talks with Agent_86853: ""Agent_e957d: ""I don't know what we're going to do if the Entity finds us.""""",N/A,N/A
124,training,"Agent_9f46d trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
124,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
124,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
124,training,"Agent_c44a6 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
124,dialogue,"Agent_cdc70 talks with Agent_b0cdc: ""Agent_b0cdc: ""Hey Agent_cdc70, it's good to see you again. I've been really worried about you lately.""""",N/A,N/A
124,training,"Agent_86853 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
124,training,"Agent_3d10e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
124,intent,Agent_f5759 is preparing to fight the Entity.,calm,brave
124,training,"Agent_ef8fa trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
124,training,"Agent_cca20 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
124,training,"Agent_ba26e trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
124,training,"Agent_19c44 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
124,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
124,dialogue,"Agent_5f8a9 talks with Agent_86853: ""Agent_5f8a9: ""The Entity, huh? A real scary thing, isn't it? I've seen her once, when I was out on my tractor. I couldn't believe my eyes. She looked like a woman, but her eyes were black and her skin was white. She walked right past me, but I couldn't do anything. I froze.""""",N/A,N/A
124,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
124,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
124,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
125,dialogue,"Agent_c73dd talks with Agent_248d7: ""---""",N/A,N/A
125,training,"Agent_18dda trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
125,intent,Agent_e7e63 is preparing to fight the Entity.,determined,empathetic
125,training,"Agent_007b6 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
125,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
125,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
125,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
125,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
125,training,"Agent_fcca1 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
125,training,"Agent_7077c trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
125,training,"Agent_20512 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
125,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
125,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
125,training,"Agent_b3042 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious
125,training,"Agent_a1e8a trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive
125,training,"Agent_b0cdc trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive
125,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
125,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave
125,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
125,intent,Agent_7d1ba is preparing to fight the Entity.,determined,curious
125,training,"Agent_b32fa trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
125,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
125,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
125,training,"Agent_9953f trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
125,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
125,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
125,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
125,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
125,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
125,training,"Agent_c44a6 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
125,intent,Agent_cdc70 is preparing to fight the Entity.,anxious,cautious
125,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
125,dialogue,"Agent_3d10e talks with Agent_fcca1: ""Agent_3d10e: Agent_fcca1, we need to gather more information.
Agent_fcca1: I'm on it. I've been looking for clues, but I haven't found anything concrete yet.
Agent_3d10e: It's okay. Let's take a break and have a snack. I'm getting hungry.
Agent_fcca1: Yeah, me too. Do you think the Entity is targeting us?
Agent_3d10e: I don't know. I'm cautious, but I don't think so. We should just keep an eye out for anything unusual.""",N/A,N/A
125,intent,Agent_ef8fa is preparing to fight the Entity.,hopeful,curious
125,dialogue,"Agent_cca20 talks with Agent_bec91: ""Agent_cca20: ""Hey Agent_bec91, have you heard anything about the Entity? I'm starting to get really scared.""""",N/A,N/A
125,intent,Agent_ba26e is preparing to fight the Entity.,determined,cautious
125,training,"Agent_19c44 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
125,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
125,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
125,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
125,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
125,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
126,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
126,intent,Agent_18dda is preparing to fight the Entity.,hopeful,curious
126,rest,Agent_e3113 took time to rest and feels more at peace.,determined,curious
126,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
126,training,"Agent_07080 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
126,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
126,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
126,training,"Agent_fcca1 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
126,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
126,dialogue,"Agent_09019 talks with Agent_19c44: ""Agent_09019: ""What's going on? Why do you look so scared? Are you worried about the Entity?""""",N/A,N/A
126,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
126,training,"Agent_b3042 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious
126,training,"Agent_a1e8a trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive
126,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
126,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave
126,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
126,training,"Agent_7d1ba trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
126,rest,Agent_b32fa took time to rest and feels more at peace.,hopeful,cautious
126,training,"Agent_248d7 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
126,training,"Agent_9e158 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
126,rest,Agent_9953f took time to rest and feels more at peace.,hopeful,brave
126,training,"Agent_2ad13 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
126,intent,Agent_de986 is preparing to fight the Entity.,hopeful,brave
126,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
126,rest,Agent_e3fcf took time to rest and feels more at peace.,hopeful,empathetic
126,rest,Agent_c39e9 took time to rest and feels more at peace.,determined,empathetic
126,training,"Agent_c44a6 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
126,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
126,dialogue,"Agent_3d10e talks with Agent_248d7: ""---""",N/A,N/A
126,dialogue,"Agent_f5759 talks with Agent_ac126: ""---""",N/A,N/A
126,training,"Agent_ef8fa trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
126,training,"Agent_ba26e trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
126,dialogue,"Agent_19c44 talks with Agent_ba26e: ""Agent_19c44: ""Well, Agent_ba26e. I think we should go and check on the old folks in town. We don't want anyone to miss out on their chance to live a full life.""
Agent_ba26e: ""I agree, Agent_19c44. We need to make sure they're safe and secure. The Entity is coming for us too, you know.""
Agent_19c44: ""Yes, Agent_ba26e. But we can't let fear take over our lives. We have to fight back and protect ourselves and our town.""
Agent_ba26e: ""I know,""",N/A,N/A
126,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
126,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
126,rest,Agent_bec91 took time to rest and feels more at peace.,hopeful,empathetic
126,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
126,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
127,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
127,training,"Agent_18dda trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious
